latitude	longitude	REFERENCE	département	commune	INSEE	catégorie	designation	propriétaire	description	date protection	auteur(s)	siècle
46.4368077	5.3413689	PA39000119	39	Saint-Amour	39475	édifice religieux	Monastère des Annonciades	propriété d'une personne privée; propriété de la commune	Le monastère en totalité, y compris les sols de la cour du cloître et des emplacements des ailes sud et nord du cloître de l'édifice religieux et de la chapelle démolies (cad. AK 73, 71, 72, 396, 397) : inscription par arrêté du 7 juin 2013	2013/06/07 : inscrit MH		17e siècle
46.43513702	5.3441838	PA00102012	39	Saint-Amour	39475	fortification	Tour Saint-Guillaume (ensemble)	Propriété d'une personne privée	Tour Saint-Guillaume (ensemble) : inscription par arrêté du 12 mai 1936	1936/05/12 : inscrit MH		1er quart 16e siècle
47.03234835	5.32934028	PA00125409	39	Saint-Aubin	39476	édifice religieux	Eglise	Propriété de la commune	Eglise (cad. AR 8) : inscription par arrêté du 19 janvier 1993	1993/01/19 : inscrit MH	BESAND (architecte)	2e quart 19e siècle
46.386158	5.865293	PA00135340	39	Saint-Claude	39478	palais	Ancien palais abbatial	propriété privée ; propriété de la commune	Le bâti, le sol et le sous-sol des parcelles AR 76, 77, 78 : classement par arrêté du 24 août 2004	2004/08/24 : classé MH		1ère moitié 12e siècle
46.38656762	5.86627198	PA00102013	39	Saint-Claude	39478	édifice religieux	Cathédrale Saint-Pierre	propriété de l'état	La cathédrale : classement par arrêté du 30 octobre 1906	1906/10/30 : classé MH		4e quart 14e siècle ; 15e siècle ; 18e siècle
46.387172	5.86210164	PA00102014	39	Saint-Claude	39478	édifice religieux	Chapelle des Carmes (ancienne)	Propriété d'une association	Façade sur rue (cad. AP 42) : inscription par arrêté du 19 juillet 1977	1977/07/19 : inscrit MH		3e quart 17e siècle ; 1er quart 18e siècle
46.43871082	5.85547414	PA39000120	39	Saint-Claude	39478	édifice religieux	Eglise de Valfin	propriété de la commune	L'édifice religieux en totalité (cad. 541 ZD 239) : inscription par arrêté du 3 décembre 2013	2013/12/03 : inscrit MH	Dalloz Joseph-Marie (architecte)	2e quart 19e siècle
46.387795	5.863432	PA00125410	39	Saint-Claude	39478	immeuble	Maison du Peuple	Propriété d'une association	Ensemble des façades et toitures, y compris la cabine du projectionniste ; passage voûté et escalier du bâtiment sur rue ; escalier des étages de soubassement ; ancienne bibliothèque et sa salle de lecture ; théatre ; café et son décor (cad. AP 54, 55, 72, 74) : inscription par arrêté du 22 novembre 1993	1993/11/22 : inscrit MH partiellement	MOURET Paul (architecte) ; MEUNIER Charles (architecte)	1er quart 20e siècle
46.36021883	5.55522262	PA00102015	39	Saint-Hymetière	39483	édifice religieux	Eglise	Propriété de la commune	Eglise : classement par arrêté du 22 octobre 1913	1913/10/22 : classé MH		12e siècle ; 15e siècle ; 17e siècle
46.4042	5.3578	PA00102016	39	Saint-Jean-d'Etreux	39484	édifice religieux	Eglise	Propriété de la commune	Eglise : inscription par arrêté du 19 novembre 1946	1946/11/19 : inscrit MH		12e siècle ; 14e siècle ; 16e siècle ; 18e siècle
46.3943	5.4537	PA00102017	39	Saint-Julien	39485	édifice religieux	Eglise	Propriété de la commune	Eglise, à l'exclusion du clocher (cad. AC 206) : inscription par arrêté du 6 mars 1979	1979/03/06 : inscrit MH	ROUSSEAUX (maître de l'oeuvre)	13e siècle ; 15e siècle ; 1er quart 16e siècle ; 17e siècle
46.7969	5.6076	PA39000029	39	Saint-Lamain	39486	château	Château de la Sauge	propriété d'une association ; propriété d'une personne privée	Ensemble des bâtiments, y compris les décors ; sol et sous-sol de la cour et de l'emplacement des anciens fossés, y compris les vestiges archéologiques qu'ils contiennent ; lavoir et canal (cad. ZE 19, 48) : inscription par arrêté du 31 décembre 1997	1997/12/31 : inscrit MH partiellement		1ère moitié 16e siècle ; 1er quart 19e siècle
46.598915	5.51306	PA00102018	39	Saint-Laurent-la-Roche	39488	édifice religieux	Eglise Saint-Laurent	propriété de la commune	Eglise, y compris les peintures murales (cad. B 300) : classement par arrêté du 8 juin 1990	1990/06/08 : classé MH		3e quart 15e siècle ; 1er quart 16e siècle ; 4e quart 17e siècle ; 19e siècle
46.8251	5.6415	PA00102063	39	Saint-Lothain	39489	château	Château de Baume, dit le Prieuré	Propriété d'une personne privée	Ensemble des façades et la toiture, sauf façades et toitures de l'écurie en appentis au Sud et du petit appentis dans l'angle Nord-Ouest de la cour ; parties 15e siècle-16e siècle de l'aile Sud, ainsi que la cheminée 17e siècle à l'étage ; grande cave de l'aile Ouest (cad. 1986 AI 1, 3 à 7, 346, 347) : inscription par arrêté du 7 juillet 1989	1989/07/07 : inscrit MH		15e siècle ; 16e siècle
46.8247	5.6411	PA00102064	39	Saint-Lothain	39489	croix	Croix de mission devant l'édifice religieux	Propriété de la commune	Croix de mission devant l'édifice religieux, y compris la grille du piédestal (cad. AH 62) : inscription par arrêté du 7 juillet 1989	1989/07/07 : inscrit MH		4e quart 17e siècle ; 2e quart 19e siècle
46.82463821	5.64143397	PA00102019	39	Saint-Lothain	39489	édifice religieux	Eglise	propriété de la commune	Eglise (sauf la crypte classée) : inscription par arrêté du 26 octobre 1927 ; Crypte : classement par arrêté du 23 janvier 1946	1927/10/26 : inscrit MH ; 1946/01/23 : classé MH		11e siècle ; 12e siècle ; 1er quart 18e siècle
46.9919	5.2847	PA00102020	39	Saint-Loup	39490	croix	Croix de pierre	Propriété de la commune	Croix de pierre, devant l'édifice religieux du hameau de Villangrette : inscription par arrêté du 19 novembre 1946	1946/11/19 : inscrit MH		17e siècle
46.40089297	5.79292605	PA00102021	39	Saint-Lupicin	39491	édifice religieux	Eglise Notre-Dame	propriété de la commune	Eglise : classement par arrêté du 10 octobre 1906	1906/10/10 : classé MH		11e siècle ; 12e siècle ; 1ère moitié 17e siècle
46.61569732	5.59034234	PA00102022	39	Saint-Maur	39492	édifice religieux	Eglise	Propriété de la commune	Eglise (cad. D 268) : inscription par arrêté du 13 mars 1934	1934/03/13 : inscrit MH		3e quart 12e siècle ; 15e siècle ; 16e siècle ; 17e siècle
47.16702785	5.79056221	PA00102101	39	Salans	39498	château	Château	Propriété d'une personne privée	Façades et toitures du corps de logis et des communs ; grand escalier intérieur du corps de logis ; rocaille de la fontaine de la cour ; parc avec son ruisseau, son étang et ses murs de clôture ; portails Est et Nord (cad. AB 3, 4) : inscription par arrêté du 23 juillet 1992	1992/07/23 : inscrit MH		18e siècle
46.93806	5.87556	PA00102032	39	Salins-les-Bains	39500	saline	Anciennes salines royales de Salins-les-Bains, actuellement musée du sel	propriété de la commune	Pour la grande saline : l'ensemble des bâtiments souterrains et de surface, y compris la tour de Flore, en totalité, avec leurs installations techniques, les vestiges des murs de clôture et la porte, les sols et sous-sols de l'emprise de la saline et les vestiges archéologiques qu'ils contiennent ; pour la petite saline : le puits à Muyre, situé sous l'établissement thermal ; à l'exception du casino en cours de construction (parcelle AO 332, 333) (cad. AO 80 à 82, 84 à 89, 312, 320, 334 335) : classement par arrêté du 8 décembre 2009	2009/12/08 : classé MH		1ère moitié 15e siècle ; 19e siècle
46.93960255	5.87706245	PA00102023	39	Salins-les-Bains	39500	édifice religieux	Chapelle Notre-Dame-la-Libératrice	Propriété de la commune	Chapelle Notre-Dame-la-Libératrice : classement par arrêté du 28 février 1931	1931/02/28 : classé MH		17e siècle
46.939685	5.875801	PA00102096	39	Salins-les-Bains	39500	édifice religieux	Commanderie du Temple de Saint-Jean-de-Jerusalem	Propriété d'une personne privée	Chapelle ; façades et toitures de la maison ; escalier droit et escalier en vis entre la chapelle et la maison (cad. AN 178, 179, 186) : inscription par arrêté du 8 octobre 1991	1991/10/08 : inscrit MH		15e siècle ; 16e siècle
46.9421	5.8797	PA00102024	39	Salins-les-Bains	39500	édifice religieux	Couvent de la Visitation (ancien)	Propriété d'une personne privée	Escalier dit aux boules de pierre avec ses pilastres et sa rampe en fer forgé : inscription par arrêté du 16 janvier 1951	1951/01/16 : inscrit MH		1er quart 18e siècle
46.939685	5.875801	PA39000039	39	Salins-les-Bains	39500	édifice religieux	Couvent des Carmes	propriété d'une personne privée ; propriété d'une association cultuelle	Eglise ; bâtiment conventuel principal, y compris son décor ; rez-de-chaussée voûté de l'extrémité sud du bâtiment à l'est de la cour du cloître ; parc dit Clos des Carmes, y compris le portail et les murs, les ponts et soutènements sur la rivière La Furieuse (cad. AR 196, 197, 199, 201 ; AV 1 ; AC 1) : inscription par arrêté du 16 février 1999	1999/02/16 : inscrit MH	DUCAT Ferréol François Just Alfred (architecte)	17e siècle ; 19e siècle
46.9348	5.8777	PA00132856	39	Salins-les-Bains	39500	immeuble	Demeure	Propriété d'une personne privée	Demeure, y compris ses décors, et le jardin avec ses murs de clôture (cad. AP 126 à 128, 182) : inscription par arrêté du 20 avril 1994	1994/04/20 : inscrit MH		2e quart 19e siècle
46.94050366	5.87900729	PA00102025	39	Salins-les-Bains	39500	édifice religieux	Eglise Notre-Dame (ancienne)	Propriété de la commune	Eglise Notre-Dame (ancienne) (cad. AP 351) : inscription par arrêté du 4 août 1970	1970/08/04 : inscrit MH		12e siècle ; 18e siècle
46.935748	5.8794392	PA00102026	39	Salins-les-Bains	39500	édifice religieux	Eglise Saint-Anatoile	Propriété de la commune	Eglise Saint-Anatoile : classement par liste de 1846	1846 : classé MH		1ère moitié 11e siècle ; 13e siècle ; 2e moitié 15e siècle ; 1er quart 16e siècle
46.9437	5.8802	PA00102027	39	Salins-les-Bains	39500	édifice religieux	Eglise Saint-Maurice	Propriété de la commune	Eglise Saint-Maurice : inscription par arrêté du 26 octobre 1927	1927/10/26 : inscrit MH		2e moitié 13e siècle ; 16e siècle
46.9397	5.8775	PA00102079	39	Salins-les-Bains	39500	fontaine – lavoir	Fontaine Truchot	Propriété de la commune	Fontaine Truchot, y compris les lampadaires, sur le côté Nord de la place (cad. AO ; NON CADASTRE ; DOMAINE PUBLIC) : classement par arrêté du 31 août 1992	1992/08/31 : classé MH		3e quart 18e siècle
46.936	5.8835	PA00102028	39	Salins-les-Bains	39500	fortification	Fort Belin	Propriété de la commune	Le Fort proprement dit ; la Redoute de Grelimback ; Bas-Belin, ainsi que leurs liaisons (cad. E 1, 90 ; D 360) : classement par arrêté du 21 décembre 1984	1984/12/21 : classé MH		2e quart 19e siècle
46.9417	5.8698	PA00102097	39	Salins-les-Bains	39500	fortification	Fort Saint-André	propriété de la commune	Parties du fort non classées (cad. I 70, 71 106 à 108) : inscription par arrêté du 8 octobre 1991 ; Ensemble des fortifications et bâtiments du fort, à l'exception des parties récemment modifiées (intérieur des bâtiments X, N et H, tours de sanitaires du casernement V) (cad. I 70, 71, 106 à 108) : classement par arrêté du 5 juillet 1993	1991/10/08 : inscrit MH ; 1993/07/05 : classé MH	Vauban Sébastien Le Prestre de, marquis (ingénieur militaire)	2e moitié 17e siècle
46.9365	5.8758	PA00102029	39	Salins-les-Bains	39500	hôpital	Hôpital	Propriété de la commune	Façade : inscription par arrêté du 7 octobre 1935	1935/10/07 : inscrit MH		4e quart 17e siècle
46.939685	5.875801	PA00102030	39	Salins-les-Bains	39500	immeuble	Hôtel de l'Officier Général des Salines (ancien) ou Maison dite de l'Abbaye	Propriété de la commune	Maison et portail sur la rue de la République (cad. 1135, 1136) : inscription par arrêté du 18 octobre 1957	1957/10/18 : inscrit MH		1er quart 15e siècle ; 17e siècle ; 18e siècle
46.93950255	5.87719656	PA00102031	39	Salins-les-Bains	39500	mairie	Hôtel de ville	Propriété de la commune	Bâtiment construit dans le prolongement du bâtiment principal et celui qui prolonge l'aile gauche : inscription par arrêté du 26 octobre 1927 ; Hôtel de Ville (à l'exclusion du bâtiment construit dans le prolongement du bâtiment principal et de celui qui prolonge l'aile gauche) : classement par arrêté du 28 février 1931	1927/10/26 : inscrit MH ; 1931/02/28 : classé MH		1ère moitié 18e siècle
46.9346	5.8777	PA00102065	39	Salins-les-Bains	39500	immeuble	Maison	Propriété d'une personne privée	Les façades et les deux escaliers en vis du bâtiment sur rue 15e siècle, sauf travée 19e siècle ; ensemble des façades sur cours et sur jardin des bâtiments 17e siècle, y compris le mur Sud de la cour principale ; ensemble des toitures (cad. AP 130 à 132) : inscription par arrêté du 7 juillet 1989	1989/07/07 : inscrit MH		15e siècle ; 17e siècle
46.939685	5.875801	PA39000097	39	Salins-les-Bains	39500	pont	Saumoduc de Salins-les-Bains - Arc-et-Senans	propriété du département ; propriété de la commune ; propriété de l'Etat	Les ouvrages maçonnés subsistants du saumoduc, à savoir : la cuvette de Monplaisir (cad. Salins-les-Bains, non cadastrée, dans l'emprise de la RD 472, section OA, à l'est de la parcelle OA 177) ; la cuvette de Perrichon (cad. Port-Lesney AC 288) ; le passage sous la route de Lyon (cad. Rennes-sur-Loue (25) , non cadastré, dans l'emprise de la RN 83, section ZD, près du pont sur la Furieuse, à la limite avec la commune de Grange-de-Vaivre) : inscription par arrêté du 29 décembre 2009	2009/12/29 : inscrit MH		18e siècle
46.9361212	5.8774172	PA00102033	39	Salins-les-Bains	39500	théâtre	Théâtre (ancien)	Propriété de la commune	Façades et toitures (cad. AO 92) : inscription par arrêté du 21 décembre 1984	1984/12/21 : inscrit MH		2e quart 19e siècle
46.939685	5.875801	PA00102034	39	Salins-les-Bains	39500	fortification	Tour d'Andelot	Propriété d'une personne privée	Tour d'Andelot : inscription par arrêté du 4 octobre 1932	1932/10/04 : inscrit MH		14e siècle
46.94208765	5.88068262	PA00102035	39	Salins-les-Bains	39500	fortification	Tour de Chambenoz	Propriété d'une personne privée	Tour de Chambenoz : inscription par arrêté du 4 octobre 1932	1932/10/04 : inscrit MH		?
46.9389	5.8767	PA00102036	39	Salins-les-Bains	39500	fortification	Tour de Flore	Propriété d'une personne privée	Tour de Flore : inscription par arrêté du 4 octobre 1932	1932/10/04 : inscrit MH		15e siècle
47.02206422	5.65999094	PA00102037	39	Santans	39502	édifice religieux	Eglise	Propriété de la commune	Eglise (cad. B 436) : inscription par arrêté du 21 juin 1988	1988/06/21 : inscrit MH		4e quart 17e siècle
47.195782	5.653431	PA39000045	39	Sermange	39513	château	Château de Sermange	propriété privée	Ensemble des bâtiments en totalité, y compris les décors immeubles par destination ; portails ; murs de clôture des cours et du parc (cad. AD 53, 193, 194, 52) : inscription par arrêté du 8 décembre 2000	2000/12/08 : inscrit MH		18e siècle
47.193196	5.650397	PA00102039	39	Sermange	39513	fontaine – lavoir	Fontaine Publique	Propriété de la commune	Fontaine Publique ou fontaine semi-circulaire à quatre colonnes (cad. 1972 AD 71) : classement par arrêté du 22 décembre 1970	1970/12/22 : classé MH		18e siècle
47.193454	5.649024	PA00102038	39	Sermange	39513	fontaine – lavoir	Fontaine du Lavoir	Propriété de la commune	Fontaine du Lavoir : inscription par arrêté du 9 décembre 1941	1941/12/09 : inscrit MH		18e siècle
46.7309	5.9885	PA39000030	39	Sirod	39517	château	Château	propriété d'une société privée	Corps de logis ; puits de la cour (cad. B 309) : inscription par arrêté du 2 janvier 1997	1997/01/02 : inscrit MH partiellement		2e moitié 16e siècle
46.7296	5.9889	PA00102040	39	Sirod	39517	croix	Croix	Propriété de la commune	Croix datant du 16e siècle : inscription par arrêté du 22 décembre 1933	1933/12/22 : inscrit MH		16e siècle
46.7313	5.9879	PA00102041	39	Sirod	39517	édifice religieux	Eglise	Propriété de la commune	Eglise : inscription par arrêté du 12 décembre 1946	1946/12/12 : inscrit MH		12e siècle ; 13e siècle ; 16e siècle
46.65195521	5.82046719	PA00102042	39	Songeson	39518	édifice religieux	Eglise	Propriété de la commune	Eglise (cad. B 127) : inscription par arrêté du 11 juin 1980	1980/06/11 : inscrit MH		16e siècle ; 18e siècle
